"03072020,	1"
"03072020,	3"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	5"
"03072020,	6"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	7"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	4"
"03072020,	2"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	8"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	2"
"03072020,	5"
"03072020,	13"
"03072020,	3"
"03072020,	5"
"03072020,	3"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	2"
"03072020,	2"
"03072020,	2"
"03072020,	2"
"03072020,	4"
"03072020,	1"
"03072020,	7"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	5"
"03072020,	6"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	4"
"03072020,	1"
"03072020,	6"
"03072020,	2"
"03072020,	2"
"03072020,	3"
"03072020,	5"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	16"
"03072020,	1"
"03072020,	2"
"03072020,	2"
"03072020,	2"
"03072020,	1"
"03072020,	4"
"03072020,	6"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	11"
"03072020,	1"
"03072020,	3"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	4"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	10"
"03072020,	2"
"03072020,	1"
"03072020,	7"
"03072020,	2"
"03072020,	3"
"03072020,	1"
"03072020,	6"
"03072020,	8"
"03072020,	10"
"03072020,	2"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	7"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	8"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	5"
"03072020,	8"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	3"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	6"
"03072020,	4"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	9"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	4"
"03072020,	2"
"03072020,	12"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	4"
"03072020,	2"
"03072020,	4"
"03072020,	6"
"03072020,	2"
"03072020,	6"
"03072020,	1"
"03072020,	6"
"03072020,	2"
"03072020,	8"
"03072020,	5"
"03072020,	1"
"03072020,	1"
"03072020,	5"
"03072020,	3"
"03072020,	2"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	6"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	6"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	4"
"03072020,	6"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	4"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	8"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	11"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	9"
"03072020,	1"
"03072020,	1"
"03072020,	7"
"03072020,	1"
"03072020,	6"
"03072020,	2"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	4"
"03072020,	6"
"03072020,	2"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	4"
"03072020,	5"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	6"
"03072020,	1"
"03072020,	1"
"03072020,	6"
"03072020,	2"
"03072020,	4"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	2"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	2"
"03072020,	3"
"03072020,	2"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	2"
"03072020,	4"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	1"
"03072020,	1"
"03072020,	1"
"03072020,	3"
"03072020,	2"
"03072020,	3"
"03072020,	2"
"03072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	2"
"02072020,	6"
"02072020,	7"
"02072020,	1"
"02072020,	3"
"02072020,	4"
"02072020,	4"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	1"
"02072020,	10"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	10"
"02072020,	4"
"02072020,	3"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	1"
"02072020,	1"
"02072020,	13"
"02072020,	2"
"02072020,	12"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	3"
"02072020,	3"
"02072020,	12"
"02072020,	6"
"02072020,	3"
"02072020,	4"
"02072020,	2"
"02072020,	11"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	3"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	10"
"02072020,	7"
"02072020,	2"
"02072020,	1"
"02072020,	8"
"02072020,	1"
"02072020,	8"
"02072020,	2"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	9"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	2"
"02072020,	2"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	2"
"02072020,	13"
"02072020,	1"
"02072020,	5"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	3"
"02072020,	6"
"02072020,	1"
"02072020,	3"
"02072020,	3"
"02072020,	4"
"02072020,	2"
"02072020,	5"
"02072020,	4"
"02072020,	1"
"02072020,	9"
"02072020,	2"
"02072020,	6"
"02072020,	3"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	11"
"02072020,	2"
"02072020,	13"
"02072020,	1"
"02072020,	10"
"02072020,	4"
"02072020,	1"
"02072020,	13"
"02072020,	1"
"02072020,	6"
"02072020,	4"
"02072020,	2"
"02072020,	8"
"02072020,	1"
"02072020,	6"
"02072020,	1"
"02072020,	4"
"02072020,	10"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	7"
"02072020,	2"
"02072020,	8"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	13"
"02072020,	2"
"02072020,	11"
"02072020,	8"
"02072020,	3"
"02072020,	2"
"02072020,	1"
"02072020,	11"
"02072020,	1"
"02072020,	1"
"02072020,	5"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	4"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	9"
"02072020,	7"
"02072020,	1"
"02072020,	9"
"02072020,	3"
"02072020,	4"
"02072020,	3"
"02072020,	2"
"02072020,	7"
"02072020,	1"
"02072020,	6"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	6"
"02072020,	3"
"02072020,	9"
"02072020,	2"
"02072020,	8"
"02072020,	1"
"02072020,	1"
"02072020,	6"
"02072020,	1"
"02072020,	2"
"02072020,	2"
"02072020,	12"
"02072020,	6"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	9"
"02072020,	4"
"02072020,	6"
"02072020,	5"
"02072020,	10"
"02072020,	8"
"02072020,	6"
"02072020,	3"
"02072020,	2"
"02072020,	3"
"02072020,	4"
"02072020,	7"
"02072020,	1"
"02072020,	12"
"02072020,	1"
"02072020,	5"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	5"
"02072020,	9"
"02072020,	2"
"02072020,	2"
"02072020,	11"
"02072020,	3"
"02072020,	5"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	4"
"02072020,	41"
"02072020,	5"
"02072020,	4"
"02072020,	5"
"02072020,	3"
"02072020,	1"
"02072020,	6"
"02072020,	1"
"02072020,	1"
"02072020,	6"
"02072020,	7"
"02072020,	3"
"02072020,	4"
"02072020,	2"
"02072020,	16"
"02072020,	6"
"02072020,	3"
"02072020,	4"
"02072020,	5"
"02072020,	8"
"02072020,	4"
"02072020,	3"
"02072020,	2"
"02072020,	4"
"02072020,	3"
"02072020,	15"
"02072020,	5"
"02072020,	7"
"02072020,	2"
"02072020,	4"
"02072020,	1"
"02072020,	5"
"02072020,	5"
"02072020,	5"
"02072020,	5"
"02072020,	4"
"02072020,	2"
"02072020,	10"
"02072020,	5"
"02072020,	3"
"02072020,	6"
"02072020,	4"
"02072020,	3"
"02072020,	6"
"02072020,	1"
"02072020,	7"
"02072020,	5"
"02072020,	8"
"02072020,	2"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	6"
"02072020,	3"
"02072020,	5"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	27"
"02072020,	4"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	6"
"02072020,	7"
"02072020,	9"
"02072020,	9"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	3"
"02072020,	10"
"02072020,	2"
"02072020,	2"
"02072020,	1"
"02072020,	3"
"02072020,	9"
"02072020,	13"
"02072020,	2"
"02072020,	2"
"02072020,	2"
"02072020,	6"
"02072020,	6"
"02072020,	16"
"02072020,	12"
"02072020,	8"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	13"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	3"
"02072020,	5"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	5"
"02072020,	4"
"02072020,	2"
"02072020,	7"
"02072020,	4"
"02072020,	3"
"02072020,	1"
"02072020,	7"
"02072020,	1"
"02072020,	4"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	5"
"02072020,	2"
"02072020,	4"
"02072020,	6"
"02072020,	1"
"02072020,	3"
"02072020,	12"
"02072020,	1"
"02072020,	2"
"02072020,	9"
"02072020,	2"
"02072020,	2"
"02072020,	1"
"02072020,	8"
"02072020,	12"
"02072020,	1"
"02072020,	5"
"02072020,	6"
"02072020,	7"
"02072020,	5"
"02072020,	7"
"02072020,	12"
"02072020,	3"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	7"
"02072020,	2"
"02072020,	1"
"02072020,	3"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	9"
"02072020,	2"
"02072020,	3"
"02072020,	1"
"02072020,	3"
"02072020,	49"
"02072020,	7"
"02072020,	1"
"02072020,	6"
"02072020,	6"
"02072020,	1"
"02072020,	5"
"02072020,	1"
"02072020,	10"
"02072020,	5"
"02072020,	3"
"02072020,	4"
"02072020,	8"
"02072020,	6"
"02072020,	14"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	2"
"02072020,	3"
"02072020,	8"
"02072020,	13"
"02072020,	14"
"02072020,	1"
"02072020,	1"
"02072020,	4"
"02072020,	2"
"02072020,	4"
"02072020,	5"
"02072020,	3"
"02072020,	3"
"02072020,	7"
"02072020,	5"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	7"
"02072020,	4"
"02072020,	4"
"02072020,	5"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	6"
"02072020,	1"
"02072020,	6"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	9"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	7"
"02072020,	3"
"02072020,	2"
"02072020,	3"
"02072020,	2"
"02072020,	15"
"02072020,	3"
"02072020,	6"
"02072020,	8"
"02072020,	12"
"02072020,	6"
"02072020,	5"
"02072020,	2"
"02072020,	2"
"02072020,	1"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	5"
"02072020,	4"
"02072020,	2"
"02072020,	1"
"02072020,	1"
"02072020,	10"
"02072020,	4"
"02072020,	1"
"02072020,	6"
"02072020,	6"
"02072020,	4"
"02072020,	20"
"02072020,	1"
"02072020,	9"
"02072020,	1"
"02072020,	3"
"02072020,	5"
"02072020,	8"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	9"
"02072020,	6"
"02072020,	9"
"02072020,	4"
"02072020,	2"
"02072020,	1"
"02072020,	5"
"02072020,	2"
"02072020,	1"
"02072020,	5"
"02072020,	11"
"02072020,	2"
"02072020,	6"
"02072020,	1"
"02072020,	1"
"02072020,	10"
"02072020,	11"
"02072020,	6"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	2"
"02072020,	4"
"02072020,	2"
"02072020,	8"
"02072020,	1"
"02072020,	5"
"02072020,	7"
"02072020,	1"
"02072020,	3"
"02072020,	3"
"02072020,	4"
"02072020,	3"
"02072020,	2"
"02072020,	9"
"02072020,	3"
"02072020,	8"
"02072020,	7"
"02072020,	6"
"02072020,	10"
"02072020,	4"
"02072020,	6"
"02072020,	2"
"02072020,	4"
"02072020,	10"
"02072020,	3"
"02072020,	4"
"02072020,	2"
"02072020,	2"
"02072020,	4"
"02072020,	2"
"02072020,	4"
"02072020,	2"
"02072020,	1"
"02072020,	5"
"02072020,	3"
"02072020,	2"
"02072020,	2"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	4"
"02072020,	2"
"02072020,	13"
"02072020,	12"
"02072020,	1"
"02072020,	5"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	2"
"02072020,	2"
"02072020,	4"
"02072020,	3"
"02072020,	12"
"02072020,	12"
"02072020,	2"
"02072020,	5"
"02072020,	5"
"02072020,	2"
"02072020,	3"
"02072020,	11"
"02072020,	4"
"02072020,	8"
"02072020,	5"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	6"
"02072020,	6"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	2"
"02072020,	2"
"02072020,	4"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	9"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	8"
"02072020,	6"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	4"
"02072020,	3"
"02072020,	24"
"02072020,	5"
"02072020,	1"
"02072020,	7"
"02072020,	3"
"02072020,	10"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	8"
"02072020,	4"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	2"
"02072020,	7"
"02072020,	11"
"02072020,	1"
"02072020,	3"
"02072020,	6"
"02072020,	3"
"02072020,	1"
"02072020,	10"
"02072020,	1"
"02072020,	5"
"02072020,	2"
"02072020,	6"
"02072020,	4"
"02072020,	5"
"02072020,	4"
"02072020,	2"
"02072020,	1"
"02072020,	4"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	5"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	3"
"02072020,	8"
"02072020,	9"
"02072020,	5"
"02072020,	1"
"02072020,	4"
"02072020,	12"
"02072020,	4"
"02072020,	1"
"02072020,	11"
"02072020,	8"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	8"
"02072020,	15"
"02072020,	2"
"02072020,	4"
"02072020,	10"
"02072020,	4"
"02072020,	2"
"02072020,	1"
"02072020,	4"
"02072020,	6"
"02072020,	16"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	7"
"02072020,	2"
"02072020,	1"
"02072020,	4"
"02072020,	14"
"02072020,	4"
"02072020,	7"
"02072020,	3"
"02072020,	1"
"02072020,	2"
"02072020,	7"
"02072020,	11"
"02072020,	3"
"02072020,	7"
"02072020,	5"
"02072020,	6"
"02072020,	9"
"02072020,	1"
"02072020,	3"
"02072020,	4"
"02072020,	1"
"02072020,	12"
"02072020,	7"
"02072020,	8"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	5"
"02072020,	6"
"02072020,	2"
"02072020,	5"
"02072020,	24"
"02072020,	1"
"02072020,	3"
"02072020,	7"
"02072020,	3"
"02072020,	6"
"02072020,	1"
"02072020,	9"
"02072020,	1"
"02072020,	5"
"02072020,	12"
"02072020,	4"
"02072020,	2"
"02072020,	8"
"02072020,	7"
"02072020,	10"
"02072020,	3"
"02072020,	6"
"02072020,	5"
"02072020,	1"
"02072020,	12"
"02072020,	2"
"02072020,	4"
"02072020,	6"
"02072020,	7"
"02072020,	4"
"02072020,	9"
"02072020,	1"
"02072020,	7"
"02072020,	2"
"02072020,	5"
"02072020,	2"
"02072020,	4"
"02072020,	2"
"02072020,	7"
"02072020,	3"
"02072020,	3"
"02072020,	10"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	1"
"02072020,	3"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	3"
"02072020,	13"
"02072020,	2"
"02072020,	2"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	7"
"02072020,	2"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	9"
"02072020,	6"
"02072020,	2"
"02072020,	4"
"02072020,	9"
"02072020,	3"
"02072020,	1"
"02072020,	1"
"02072020,	7"
"02072020,	3"
"02072020,	4"
"02072020,	1"
"02072020,	14"
"02072020,	8"
"02072020,	4"
"02072020,	3"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	4"
"02072020,	3"
"02072020,	1"
"02072020,	7"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	2"
"02072020,	16"
"02072020,	5"
"02072020,	1"
"02072020,	2"
"02072020,	5"
"02072020,	2"
"02072020,	4"
"02072020,	1"
"02072020,	11"
"02072020,	5"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	2"
"02072020,	1"
"02072020,	1"
"02072020,	8"
"02072020,	1"
"02072020,	4"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	1"
"02072020,	3"
"02072020,	13"
"02072020,	3"
"02072020,	12"
"02072020,	10"
"01072020,	2"
"01072020,	1"
"01072020,	1"
"01072020,	5"
"01072020,	8"
"01072020,	16"
"01072020,	6"
"01072020,	2"
"01072020,	10"
"01072020,	3"
"01072020,	2"
"01072020,	1"
"01072020,	11"
"01072020,	5"
"01072020,	1"
"01072020,	4"
"01072020,	19"
"01072020,	20"
"01072020,	10"
"01072020,	2"
"01072020,	2"
"01072020,	1"
"01072020,	4"
"01072020,	1"
"01072020,	1"
"01072020,	13"
"01072020,	2"
"01072020,	1"
"01072020,	1"
"01072020,	4"
"01072020,	10"
"01072020,	1"
"01072020,	7"
"01072020,	6"
"01072020,	9"
"01072020,	1"
"01072020,	7"
"01072020,	5"
"01072020,	1"
"01072020,	1"
"01072020,	2"
"01072020,	11"
"01072020,	2"
"01072020,	5"
"01072020,	3"
"01072020,	3"
"01072020,	7"
"01072020,	3"
"01072020,	2"
"01072020,	5"
"01072020,	1"
"01072020,	1"
"01072020,	11"
"01072020,	4"
"01072020,	4"
"01072020,	2"
"01072020,	3"
"01072020,	3"
"01072020,	1"
"01072020,	1"
"01072020,	2"
"01072020,	3"
"01072020,	4"
"01072020,	4"
"01072020,	2"
"01072020,	17"
"01072020,	2"
"01072020,	2"
"01072020,	12"
"01072020,	2"
"01072020,	5"
"01072020,	1"
"01072020,	22"
"01072020,	5"
"01072020,	2"
"01072020,	11"
"01072020,	4"
"01072020,	4"
"01072020,	9"
"01072020,	8"
"01072020,	6"
"01072020,	3"
"01072020,	8"
"01072020,	3"
"01072020,	12"
"01072020,	4"
"01072020,	1"
"01072020,	7"
"01072020,	6"
"01072020,	7"
"01072020,	19"
"01072020,	1"
"01072020,	1"
"01072020,	1"
"01072020,	14"
"01072020,	1"
"01072020,	1"
"01072020,	7"
"01072020,	4"
"01072020,	1"
"01072020,	4"
"01072020,	2"
"01072020,	7"
"01072020,	4"
"01072020,	1"
"01072020,	3"
"01072020,	1"
"01072020,	11"
"01072020,	4"
"01072020,	3"
"01072020,	1"
"01072020,	1"
"01072020,	3"
"01072020,	1"
"01072020,	1"
"01072020,	1"
"01072020,	6"
"01072020,	1"
"01072020,	4"
"01072020,	1"
"01072020,	13"
"01072020,	1"
"01072020,	2"
"01072020,	3"
"01072020,	2"
"01072020,	5"
"01072020,	1"
"01072020,	1"
"01072020,	1"
"01072020,	9"
"01072020,	4"
"01072020,	1"
"01072020,	3"
"01072020,	3"
"01072020,	11"
"01072020,	1"
"01072020,	4"
"01072020,	18"
"01072020,	6"
"01072020,	7"
"01072020,	1"
"01072020,	2"
"01072020,	2"
"01072020,	1"
"01072020,	9"
"01072020,	3"
"01072020,	19"
"01072020,	2"
"01072020,	6"
"01072020,	1"
"01072020,	1"
"01072020,	1"
"01072020,	12"
"01072020,	5"
"01072020,	1"
"01072020,	2"
"01072020,	5"
"01072020,	1"
"01072020,	1"
"01072020,	3"
"01072020,	6"
"01072020,	3"
"01072020,	4"
"01072020,	1"
"01072020,	4"
"01072020,	5"
"01072020,	10"
"01072020,	1"
"01072020,	1"
"01072020,	2"
"01072020,	16"
"01072020,	3"
"01072020,	7"
"01072020,	6"
"01072020,	3"
"01072020,	12"
"01072020,	1"
"01072020,	4"
"01072020,	3"
"01072020,	4"
"01072020,	13"
"01072020,	16"
"01072020,	2"
"01072020,	8"
"01072020,	13"
"01072020,	1"
"01072020,	2"
"01072020,	2"
"01072020,	3"
"01072020,	7"
"01072020,	1"
"01072020,	9"
"01072020,	1"
"01072020,	1"
"01072020,	1"
"01072020,	5"
"01072020,	6"
"01072020,	5"
"01072020,	14"
"01072020,	5"
"01072020,	1"
"01072020,	3"
"01072020,	5"
"01072020,	6"
"01072020,	11"
"01072020,	7"
"01072020,	4"
"01072020,	5"
"01072020,	10"
"01072020,	9"
"01072020,	1"
"01072020,	4"
"01072020,	12"
"01072020,	3"
"01072020,	4"
"01072020,	5"
"01072020,	2"
"01072020,	3"
"01072020,	1"
"01072020,	2"
"01072020,	20"
"01072020,	6"
"01072020,	3"
"01072020,	1"
"01072020,	12"
"01072020,	12"
"01072020,	1"
"01072020,	1"
"01072020,	11"
"01072020,	10"
"01072020,	6"
"01072020,	3"
"01072020,	5"
"01072020,	1"
"01072020,	1"
"01072020,	13"
"01072020,	1"
"01072020,	4"
"01072020,	7"
"01072020,	4"
"01072020,	2"
"01072020,	1"
"01072020,	3"
"01072020,	7"
"01072020,	9"
"01072020,	9"
"01072020,	5"
"01072020,	1"
"01072020,	7"
"01072020,	15"
"01072020,	2"
"01072020,	10"
"01072020,	1"
"01072020,	3"
"01072020,	3"
"01072020,	1"
"01072020,	5"
"01072020,	3"
"01072020,	9"
"01072020,	6"
